,x,group,class,predicted,std.error,conf.low,conf.high
710,1983,Black men,Intensive Parents,0.151851336,0.24131792,0.100369263,0.223188761
711,1984,Black men,Intensive Parents,0.236433042,0.19267461,0.175090447,0.311160278
712,1985,Black men,Intensive Parents,0.143913318,0.24860528,0.093602753,0.214855329
713,1986,Black men,Intensive Parents,0.147429642,0.26356849,0.093511881,0.224728562
714,1987,Black men,Intensive Parents,0.135898131,0.267138967,0.085226205,0.209788236
715,1988,Black men,Intensive Parents,0.223731664,0.202429271,0.162355566,0.300000229
716,1989,Black men,Intensive Parents,0.132431656,0.295429314,0.078807678,0.214064598
717,1990,Black men,Intensive Parents,0.212895186,0.264307646,0.138763879,0.312270026
718,1991,Black men,Intensive Parents,0.113902645,0.306189506,0.06589027,0.189791992
719,1992,Black men,Intensive Parents,0.199346564,0.209980318,0.141615412,0.2731241
720,1993,Black men,Intensive Parents,0.189198158,0.240547467,0.127117052,0.272145485
721,1994,Black men,Intensive Parents,0.263062757,0.240362317,0.182244888,0.363776875
722,1995,Black men,Intensive Parents,0.355464465,0.205010013,0.269548024,0.451826787
723,1996,Black men,Intensive Parents,0.242177693,0.222507117,0.171237358,0.330777362
724,1997,Black men,Intensive Parents,0.125368285,0.305255203,0.07304452,0.206810702
725,1998,Black men,Intensive Parents,0.290505739,0.216578372,0.211248711,0.384984768
726,1999,Black men,Intensive Parents,0.147432041,0.289195385,0.089341803,0.233603746
727,2000,Black men,Intensive Parents,0.150482952,0.320479375,0.086357299,0.249236176
728,2001,Black men,Intensive Parents,0.250059439,0.255715903,0.168053009,0.35500714
729,2002,Black men,Intensive Parents,0.08965659,0.398508645,0.043152743,0.177004933
730,2003,Black men,Intensive Parents,0.202637463,0.296968149,0.12434221,0.312631773
731,2004,Black men,Intensive Parents,0.161639954,0.318697242,0.093577852,0.264746771
732,2005,Black men,Intensive Parents,0.208700947,0.270681636,0.134318888,0.309544993
733,2006,Black men,Intensive Parents,0.149561574,0.290399076,0.090527131,0.237058917
734,2007,Black men,Intensive Parents,0.155497331,0.303103068,0.09227314,0.250105776
735,2008,Black men,Intensive Parents,0.237519278,0.23516679,0.164207861,0.330613856
736,2009,Black men,Intensive Parents,0.230104221,0.265284745,0.150885681,0.334528382
737,2010,Black men,Intensive Parents,0.265498351,0.24531105,0.182666603,0.368936304
738,2011,Black men,Intensive Parents,0.176462755,0.273111141,0.111472572,0.267918122
739,2012,Black men,Intensive Parents,0.121617401,0.319330322,0.068940579,0.205653627
740,2013,Black men,Intensive Parents,0.223530208,0.265991742,0.145972467,0.326539826
741,2014,Black men,Intensive Parents,0.252309746,0.236943288,0.174980624,0.349342404
742,1976,Black women,Intensive Parents,0.05499348,0.425626995,0.024645882,0.118181611
743,1977,Black women,Intensive Parents,0.081131359,0.281688398,0.048375698,0.13296718
744,1978,Black women,Intensive Parents,0.139730609,0.230942227,0.093623982,0.20344657
745,1979,Black women,Intensive Parents,0.050173063,0.394418826,0.023803106,0.102683719
746,1980,Black women,Intensive Parents,0.075464058,0.294040458,0.043858216,0.12682512
747,1981,Black women,Intensive Parents,0.124198224,0.230484522,0.082792042,0.182198998
748,1982,Black women,Intensive Parents,0.131790166,0.232341005,0.087815646,0.193123237
749,1983,Black women,Intensive Parents,0.124944116,0.245027349,0.081161754,0.187524476
750,1984,Black women,Intensive Parents,0.079092468,0.276761666,0.047553213,0.128722782
751,1985,Black women,Intensive Parents,0.117292867,0.255690985,0.074504851,0.179877979
752,1986,Black women,Intensive Parents,0.158239089,0.239831407,0.105132911,0.231239059
753,1987,Black women,Intensive Parents,0.159470735,0.232897153,0.107298137,0.230462538
754,1988,Black women,Intensive Parents,0.099522183,0.245590358,0.063930497,0.151717084
755,1989,Black women,Intensive Parents,0.132584523,0.255903927,0.084721405,0.201533846
756,1990,Black women,Intensive Parents,0.138104787,0.286111011,0.083793353,0.21919671
757,1991,Black women,Intensive Parents,0.175907123,0.254180613,0.114811197,0.259966583
758,1992,Black women,Intensive Parents,0.217778097,0.206847822,0.156556479,0.294579006
759,1993,Black women,Intensive Parents,0.134956294,0.251128769,0.087063198,0.203327498
760,1994,Black women,Intensive Parents,0.188452986,0.248939084,0.124771012,0.274445773
761,1995,Black women,Intensive Parents,0.162463652,0.260839175,0.104214869,0.244387245
762,1996,Black women,Intensive Parents,0.161720908,0.250857057,0.105538143,0.239794182
763,1997,Black women,Intensive Parents,0.126425688,0.259252385,0.080094493,0.193908138
764,1998,Black women,Intensive Parents,0.236533695,0.202532923,0.172396723,0.315437132
765,1999,Black women,Intensive Parents,0.161025154,0.28536548,0.098862648,0.251370911
766,2000,Black women,Intensive Parents,0.171790101,0.259204463,0.110954851,0.256362386
767,2001,Black women,Intensive Parents,0.128584193,0.317713625,0.073356172,0.215712679
768,2002,Black women,Intensive Parents,0.055147785,0.479226576,0.022307358,0.129911089
769,2003,Black women,Intensive Parents,0.185703119,0.235129112,0.125755521,0.265547584
770,2004,Black women,Intensive Parents,0.157347754,0.250208699,0.102615444,0.233671264
771,2005,Black women,Intensive Parents,0.188957578,0.255186364,0.123797082,0.277551077
772,2006,Black women,Intensive Parents,0.14114804,0.275813379,0.087354611,0.220079524
773,2007,Black women,Intensive Parents,0.180122905,0.242333408,0.120206114,0.261043833
774,2008,Black women,Intensive Parents,0.095808761,0.353603268,0.050319333,0.174849947
775,2009,Black women,Intensive Parents,0.101981918,0.37657576,0.051491715,0.191960744
776,2010,Black women,Intensive Parents,0.140146629,0.284874683,0.085300384,0.221710077
777,2011,Black women,Intensive Parents,0.21863383,0.227593054,0.151907265,0.304158835
778,2012,Black women,Intensive Parents,0.224789918,0.257456876,0.148986283,0.324457482
779,2013,Black women,Intensive Parents,0.169185531,0.319902684,0.098109553,0.275995542
780,2014,Black women,Intensive Parents,0.231499295,0.272100229,0.150182385,0.339267989
